TRADEDATE;UNKL;UPRO;ENRU;CHEP;CHMK;CNTLP;CNTL;FEES;PHOR;LIFE;TRMK;TRNFP;TRCN;VRSB;TGKBP;TGKN;TGKA;TTLK;TATN;TATNP;SNGSP;SNGS;SVAV;SELG;CHMF;SBERP;SBER;SFIN;KRKNP;RNFT;AQUA;RUSP;ROLO;RUGR;HYDR;RUAL;AGRO;RTKMP;RTKM;RSTIP;RSTI;ROSN;RKKE;RASP;PLZL;PIKK;PMSBP;PMSB;KZOSP;KZOS;UWGN;UNAC;GMKN;NVTK;NMTP;NLMK;NKHP;NKNCP;NKNC;NSVZ;MTSS;MRKY;MRKP;MRKC;MRKU;MRKS;MRKZ;MRKV;MSRS;MSNG;MSTT;MOEX;CBOM;MTLRP;MTLR;MGTSP;MAGN;MGNT;MVID;LKOH;LSNGP;LSNG;LNTA;LNZLP;LNZL;KBTK;KROT;IRKT;TGKD;KMAZ;KLSB;ISKJ;IRGZ;IRAO;DVEC;DSKY;FESH;DASB;GTRK;GCHE;LSRG;FIVE;SIBN;GAZP;OGKB;VSMO;BELU;BANE;BSPB;VTBR;VZRZP;AFLT;AMEZ;AFKS;APTK;ALNU;ALRS;AKRN;ABRD;YNDX;TCSG;QIWI;POLY
2021-05-12;9490;2.849;0.7812;314.0;4150;12.98;16.08;0.2216;4332;5.765;74.12;139300;;68.0;0.00705;0.003;0.01207;0.698;510.6;478.6;44.83;35.595;226.0;44.51;1819.2;280.59;302.02;464.2;16960;168.0;292.0;;11.64;12.616;0.8329;56.09;919.4;90.25;102.1;2.082;1.435;542.2;7530;244.08;14924.0;1014.4;151.0;151.5;36.8;91.6;84.0;0.54;27266;1389.4;7.655;273.52;362.5;78.0;91.9;202.0;322.8;0.0459;0.289;0.4292;0.1454;0.3155;0.0494;0.06125;1.237;2.243;106.95;187.63;6.561;79.9;74.87;1946;63.325;5099.5;710.0;6119.0;165.0;5.92;234.0;4350;17860;190.6;423.5;25.06;0.0063;68.4;9.91;34.8;11.38;5.0235;0.799;150.62;14.63;;36.0;2247.0;765.4;2357.5;370.5;241.79;0.82;25700;3582;1568.0;74.9;0.048605;254.4;65.9;11.08;32.6;13.692;;114.14;5982;199.0;4601.0;4657.4;777.5;1668.0
2021-05-13;9380;2.835;0.7772;315.0;4050;12.9;15.92;0.22008;4331;5.665;72.02;139650;;68.6;0.00698;0.00299;0.012008;0.6755;506.2;475.0;45.145;35.585;227.0;44.65;1789.0;285.0;306.74;460.0;16980;165.6;286.0;;11.4;12.65;0.8329;56.48;915.0;90.4;102.18;2.076;1.4304;550.0;7460;251.74;14888.5;1028.9;153.8;152.9;36.56;89.8;84.0;0.533;27388;1393.4;7.545;269.5;360.0;77.36;92.6;202.5;323.9;0.04565;0.2881;0.425;0.1452;0.3175;0.04915;0.0607;1.2295;2.215;106.2;178.91;6.424;80.5;76.06;1970;63.33;5122.0;704.5;6040.0;163.55;5.89;234.4;4355;17820;190.0;424.5;24.92;0.006225;68.3;9.92;34.54;11.26;5.074;0.803;150.62;14.63;;35.75;2224.5;761.0;2341.0;370.0;247.16;0.8144;26500;3596;1543.0;74.59;0.051055;252.4;66.6;10.58;32.699;13.624;;113.8;5968;195.5;4638.4;4727.6;775.0;1647.2
2021-05-14;9420;2.826;0.7808;315.0;4095;12.84;15.84;0.22408;4294;5.58;71.22;139400;;68.4;0.00693;0.00293;0.012038;0.714;500.9;472.3;44.995;35.67;219.5;44.85;1780.0;282.26;304.1;459.0;16900;170.0;285.0;;11.325;12.692;0.8323;57.015;920.0;90.4;103.13;2.069;1.4225;545.65;7480;252.18;14970.0;979.3;158.0;155.4;35.4;89.5;84.4;0.5325;27390;1373.2;7.56;268.6;361.0;76.8;92.25;201.0;325.5;0.0457;0.287;0.4312;0.1468;0.3135;0.04915;0.06085;1.2265;2.21;106.15;175.35;6.421;85.0;78.94;1954;63.7;5155.5;697.0;6050.0;164.0;5.89;233.9;4405;17900;191.2;423.0;24.92;0.005995;68.5;9.94;34.4;11.34;5.074;0.804;151.0;15.24;;35.5;2238.5;748.6;2345.0;373.1;249.55;0.8128;27100;3602;1556.0;75.42;0.050075;260.0;67.32;10.165;32.36;13.85;;114.0;5954;197.0;4687.0;4610.0;788.5;1673.4
2021-05-17;9420;2.831;0.785;314.5;4155;12.7;15.9;0.22502;4345;5.555;70.5;139950;;69.4;0.00699;0.00296;0.011998;0.7185;505.9;476.0;45.265;36.94;216.5;45.21;1772.8;281.42;303.94;455.4;16920;167.0;285.0;;11.25;12.978;0.8325;57.25;932.0;90.45;102.78;2.068;1.4196;545.55;7390;262.04;15339.0;959.3;175.8;179.2;34.9;89.5;83.4;0.557;27352;1393.2;7.63;268.74;361.5;76.38;92.25;210.0;328.15;0.04585;0.2899;0.4318;0.1464;0.313;0.05105;0.06035;1.244;2.195;106.15;176.89;6.47;88.7;78.18;1786;63.28;5149.5;650.5;5976.0;164.55;5.98;232.2;4440;18050;190.8;417.5;25.08;0.0058;70.1;9.91;34.8;11.34;5.068;0.799;149.58;15.32;;35.45;2246.5;753.0;2329.5;373.2;255.15;0.8149;27180;3624;1564.0;74.75;0.04796;247.2;70.6;11.59;31.89;13.74;;113.24;5946;196.5;4704.2;4593.2;810.0;1718.4
2021-05-18;9310;2.834;0.7844;314.5;4250;12.68;15.86;0.2245;4517;5.6;74.28;141150;;68.0;0.00703;0.00297;0.01233;0.725;500.4;475.4;45.42;36.355;219.0;46.16;1783.8;282.35;305.78;455.0;16680;169.2;286.0;;11.23;12.936;0.8346;56.89;946.0;91.15;104.25;2.069;1.423;540.45;7490;262.08;15774.5;958.6;167.8;172.1;34.21;88.6;82.0;0.565;27352;1402.2;7.695;271.9;363.0;77.04;92.75;206.0;333.9;0.04595;0.29;0.4302;0.1456;0.3165;0.0505;0.0605;1.2405;2.259;106.15;174.18;6.505;86.65;77.72;1728;64.1;5256.0;637.1;5994.0;165.6;6.29;233.7;4470;18200;192.0;419.0;25.2;0.006455;71.5;9.93;34.82;11.4;5.0745;0.796;150.6;15.38;;35.7;2271.5;766.0;2332.0;377.0;266.22;0.831;27560;3627;1566.0;73.96;0.04567;243.4;70.92;12.015;33.24;13.704;;116.15;6010;198.0;4740.0;4636.8;807.0;1753.0
2021-05-19;9340;2.82;0.7804;314.5;4200;12.58;15.7;0.22558;4424;5.54;72.0;140200;;67.8;0.00691;0.00294;0.012232;0.705;492.9;467.9;46.335;36.815;219.0;46.0;1767.8;278.09;297.0;451.8;16600;167.2;285.0;;10.885;12.732;0.826;55.37;925.0;90.7;103.06;2.06;1.4202;529.5;7400;257.8;15700.0;945.9;166.2;172.2;34.85;87.2;80.0;0.555;27110;1393.0;7.57;265.68;363.5;76.22;92.2;206.0;337.4;0.0459;0.2884;0.4154;0.1456;0.327;0.049;0.06045;1.2245;2.2125;105.65;172.65;6.465;86.15;75.65;1700;62.915;5226.5;606.3;5862.5;164.9;6.17;238.7;4425;18000;190.4;411.0;25.16;0.00607;69.8;9.9;34.99;11.58;5.0735;0.792;148.32;14.96;;35.25;2284.5;760.0;2276.0;366.3;260.9;0.8277;27420;3633;1545.0;72.27;0.0453;236.0;69.5;13.085;32.044;13.644;;115.35;6024;195.5;4741.6;4575.8;807.5;1756.9
2021-05-20;9240;2.836;0.7794;314.5;4270;12.5;15.56;0.22714;4572;5.49;71.2;139850;;67.8;0.007;0.00296;0.012308;0.72;483.3;460.4;46.04;35.98;219.0;45.99;1813.0;278.79;296.72;450.0;16700;168.4;286.0;;11.2;12.764;0.8224;54.8;931.0;90.9;102.94;2.044;1.432;517.35;7370;266.0;15732.0;979.7;168.6;173.5;33.47;87.5;78.1;0.5535;27156;1375.0;7.645;271.82;361.0;76.04;91.85;206.0;334.0;0.0475;0.2862;0.422;0.145;0.324;0.049;0.06055;1.2405;2.215;106.0;170.99;6.505;97.75;83.5;1678;65.4;5161.0;629.0;5711.0;166.4;6.05;240.0;4415;18100;192.0;408.0;25.08;0.006195;69.9;9.92;35.3;11.46;5.032;0.795;148.36;14.94;;35.35;2276.5;750.8;2230.0;365.7;259.16;0.8273;27060;3639;1536.0;74.65;0.04632;237.0;70.08;11.87;32.046;13.742;;114.86;6076;195.5;4750.8;4645.0;811.5;1785.9
2021-05-21;9360;2.834;0.782;314.5;4300;12.52;15.52;0.22756;4551;5.505;72.18;140000;;67.6;0.00699;0.00295;0.01242;0.722;487.7;465.6;46.115;35.675;218.0;46.0;1783.4;281.66;301.23;451.0;16660;170.6;292.0;;11.08;12.796;0.821;56.545;921.8;91.0;102.94;2.048;1.4279;525.55;7370;259.88;15698.5;992.6;168.4;172.5;34.0;86.9;74.8;0.5595;27064;1403.6;7.515;270.36;362.5;75.92;91.55;207.0;333.7;0.0474;0.288;0.4216;0.1424;0.323;0.0494;0.0603;1.247;2.237;106.45;168.97;6.52;114.0;85.5;1662;65.6;5300.5;656.5;5800.5;168.7;6.13;239.0;4415;18000;191.0;410.5;25.0;0.00612;70.0;9.91;35.6;11.44;5.0255;0.79;148.9;14.74;;35.65;2257.5;756.0;2269.5;373.5;258.0;0.8155;27040;3639;1532.5;74.29;0.045605;239.6;70.86;12.01;32.384;13.65;;114.69;6070;194.0;4767.2;4730.2;815.0;1775.1
2021-05-24;9320;2.859;0.7854;314.5;4305;13.04;15.74;0.22702;4566;5.48;71.66;141100;;67.4;0.00698;0.00298;0.012552;0.7145;492.8;469.4;46.445;35.74;218.0;46.2;1784.0;281.44;300.7;454.0;16580;175.2;291.5;;11.01;12.778;0.8365;55.435;916.8;90.9;103.64;2.021;1.4149;523.95;7340;258.34;15758.0;990.7;172.8;172.6;33.34;86.8;78.2;0.57;26982;1402.6;7.595;272.5;364.0;75.8;92.05;213.0;334.2;0.04685;0.2869;0.42;0.1442;0.3205;0.0491;0.06015;1.245;2.271;105.7;169.68;6.555;108.0;82.8;1680;65.22;5282.0;659.7;5818.0;170.0;6.16;243.7;4625;18240;189.4;411.5;25.14;0.006175;70.5;9.95;38.9;11.6;5.0005;0.794;150.6;14.78;;35.85;2253.5;758.8;2283.5;378.0;261.24;0.8368;27000;3700;1530.0;73.4;0.045415;241.8;71.68;11.9;32.652;13.656;;114.52;6058;207.5;4891.8;4756.0;825.0;1783.5
2021-05-25;9200;2.861;0.7782;315.0;4300;13.08;15.88;0.2216;4641;5.415;72.44;141700;;67.4;0.00698;0.00296;0.01254;0.7065;485.3;466.4;46.985;35.19;218.5;46.3;1789.0;285.86;306.8;460.0;16380;169.4;293.5;;11.07;12.764;0.8192;54.63;920.4;90.75;102.68;2.017;1.3858;524.35;7310;258.0;15849.5;977.1;171.8;172.7;32.38;86.9;79.2;0.5675;26730;1404.8;7.6;275.72;362.0;75.7;92.1;208.0;335.05;0.04605;0.2829;0.4206;0.1428;0.316;0.04915;0.05975;1.257;2.2645;106.05;169.75;6.594;107.7;82.0;1666;65.315;5331.0;665.7;5913.0;168.05;6.13;244.0;4460;18190;191.2;412.5;25.22;0.0061;70.4;10.0;37.39;11.58;5.009;0.792;151.9;14.85;;35.7;2245.0;750.8;2257.0;377.45;259.79;0.8223;27000;3704;1530.0;73.2;0.04536;240.2;71.34;12.595;31.723;13.686;;115.2;6068;202.5;4897.8;4809.2;816.5;1789.9
2021-05-26;9220;2.834;0.7778;314.0;4250;13.02;16.0;0.2197;4576;5.41;71.52;141700;;67.8;0.00697;0.00296;0.012504;0.69;486.4;467.8;46.595;35.65;216.5;47.05;1754.4;286.29;307.01;457.0;16280;171.6;298.0;;10.85;12.772;0.8273;55.68;933.0;91.25;102.74;2.021;1.4113;525.85;7320;254.5;16012.0;996.0;172.2;172.7;35.94;96.7;75.1;0.5715;26986;1421.2;7.61;266.84;363.0;77.0;98.25;208.0;335.75;0.0457;0.2855;0.4194;0.143;0.318;0.0501;0.0593;1.242;2.305;105.7;169.95;6.656;105.0;80.5;1698;64.55;5346.5;659.4;6016.5;168.85;6.08;244.2;4550;18600;192.0;416.0;25.08;0.00611;70.5;10.0;37.9;11.44;5.015;0.796;153.1;14.97;;35.6;2244.5;749.4;2261.0;382.55;263.09;0.8225;27000;3690;1526.5;72.18;0.047485;240.0;70.72;12.37;31.69;13.646;;114.13;6000;198.5;4995.4;5097.8;827.0;1772.3
2021-05-27;9150;2.906;0.7768;314.5;4220;13.26;17.38;0.21792;4501;5.36;71.84;141000;;67.8;0.00694;0.00296;0.012432;0.7;485.0;466.3;46.445;35.935;217.0;46.75;1756.2;291.44;312.72;455.0;16180;170.4;301.5;;10.85;12.734;0.8216;56.5;940.4;91.15;103.03;2.009;1.4104;525.2;7320;252.78;15997.0;996.8;170.8;172.3;33.9;91.4;75.0;0.5645;26994;1466.0;7.475;267.22;363.5;76.8;96.1;210.5;335.45;0.04565;0.284;0.421;0.1434;0.3165;0.05015;0.0599;1.2425;2.4215;104.35;168.17;6.7;105.5;80.0;1666;63.48;5362.0;665.3;5992.0;168.3;6.06;240.9;4500;18610;191.4;413.0;25.04;0.005965;70.2;10.14;38.3;11.42;5.0585;0.808;152.86;14.98;;35.1;2238.0;752.0;2209.0;379.35;262.96;0.817;27000;3693;1522.0;73.2;0.048695;243.4;71.12;12.31;30.913;13.708;;113.23;5950;197.5;4962.2;5512.0;817.0;1790.4
2021-05-28;9160;2.879;0.7816;314.5;4210;13.3;16.44;0.21814;4658;5.495;71.92;141400;;67.8;0.00688;0.00295;0.0125;0.696;492.5;468.7;46.385;36.14;218.5;46.75;1758.2;290.32;309.56;458.0;16560;170.2;301.5;;10.86;12.29;0.8326;56.92;938.6;91.05;103.19;2.0;1.4074;523.35;7300;254.56;15941.0;1012.4;172.4;172.3;34.35;93.5;76.9;0.561;27134;1456.0;7.17;263.54;362.0;76.52;98.55;207.0;336.0;0.0459;0.2837;0.42;0.144;0.3175;0.0503;0.05995;1.2455;2.352;104.7;168.31;6.67;106.95;79.6;1650;63.035;5409.5;661.0;5955.0;167.65;6.05;244.4;4500;18370;191.6;412.0;25.08;0.00585;69.9;10.13;38.11;11.38;5.05;0.795;152.06;15.0;;35.0;2238.0;755.6;2204.0;379.05;262.0;0.8189;27460;3673;1529.0;74.05;0.048395;240.8;69.94;12.52;31.82;13.674;;114.48;5982;201.0;4945.0;5491.0;801.0;1760.5
2021-05-31;9140;2.895;0.7804;314.5;4265;13.14;16.28;0.2193;4668;5.485;72.52;142450;;67.8;0.00684;0.00294;0.012716;0.649;501.1;477.5;46.695;36.255;221.0;46.9;1686.0;293.28;310.79;459.2;16580;170.6;301.5;;10.96;12.67;0.8602;57.68;938.6;91.1;103.16;2.034;1.4128;531.4;7350;258.52;15850.5;1028.4;174.8;177.2;34.07;92.3;75.2;0.5655;26404;1447.6;7.19;261.88;364.5;76.3;96.6;209.5;338.75;0.04615;0.2888;0.4238;0.144;0.3205;0.0504;0.0605;1.219;2.391;104.2;169.14;6.63;116.0;79.86;1644;63.17;5460.5;673.5;5993.0;170.0;6.08;244.9;4545;18730;192.4;412.0;25.06;0.0062;70.3;10.31;37.55;11.34;5.0655;0.807;152.28;15.49;;35.1;2263.0;775.6;2229.5;383.35;261.03;0.822;27040;3670;1523.0;74.9;0.04875;240.0;70.06;12.86;31.74;13.8;;117.2;6050;199.5;4942.0;5512.6;803.0;1746.6
2021-06-01;9180;2.885;0.7854;315.5;4300;13.04;16.3;0.21944;4693;5.565;74.1;143550;;67.4;0.00694;0.00297;0.012818;0.6515;510.0;484.6;46.815;36.4;224.0;46.88;1695.2;294.32;311.6;455.6;16740;172.2;302.0;;10.82;12.556;0.8567;57.555;939.4;91.2;102.83;2.033;1.422;544.0;7360;259.74;16099.0;1062.0;176.4;178.3;33.6;92.0;75.9;0.568;26750;1491.0;7.27;266.62;363.0;76.54;96.0;207.0;338.45;0.04625;0.2937;0.4244;0.1444;0.32;0.04995;0.06035;1.214;2.4045;104.55;170.3;6.71;115.8;80.11;1624;64.01;5469.5;684.0;6210.0;169.95;6.14;252.8;4525;18560;190.8;417.0;25.08;0.00642;70.2;10.03;37.54;11.42;5.1675;0.804;153.5;15.5;;35.5;2263.0;777.8;2212.5;393.05;263.86;0.8279;27000;3700;1536.0;75.4;0.04955;242.0;71.06;12.98;32.191;13.8;;118.95;6048;199.5;4933.0;5472.2;800.5;1775.9
2021-06-02;9140;2.914;0.7872;315.0;4230;13.06;16.4;0.22126;4723;5.655;76.5;146100;;67.6;0.00685;0.00297;0.012858;0.6465;518.0;496.2;46.91;36.44;227.5;46.78;1681.6;294.99;313.98;460.0;16840;172.6;301.5;;10.84;12.588;0.8487;57.9;949.0;91.45;103.25;2.034;1.4119;552.0;7340;257.28;16103.5;1053.5;178.0;181.5;33.05;92.5;74.9;0.5655;26944;1552.8;7.28;265.94;365.0;76.32;96.4;228.0;339.25;0.04595;0.293;0.422;0.1464;0.3205;0.04995;0.06015;1.202;2.412;104.75;171.14;6.684;117.15;79.96;1628;65.72;5471.5;673.4;6428.0;169.0;6.35;252.0;4480;18920;190.8;415.0;25.08;0.006405;70.5;10.02;37.24;11.42;5.164;0.802;155.6;15.7;;36.0;2259.5;774.6;2216.5;399.9;271.15;0.8329;27100;3691;1549.0;75.8;0.04992;242.4;71.24;13.05;31.874;13.758;;120.95;6036;199.5;4948.0;5315.0;803.5;1802.0
2021-06-03;9130;2.912;0.7912;315.0;4255;13.06;16.24;0.22238;4717;5.7;74.98;146450;;67.4;0.00699;0.00297;0.012736;0.636;514.2;495.0;46.85;36.52;223.0;46.65;1663.6;293.03;312.41;454.2;16760;172.8;304.0;;10.755;12.56;0.8473;56.92;945.0;92.3;105.0;2.029;1.41;559.45;7340;257.0;16000.0;1064.9;178.0;182.7;33.09;91.3;75.1;0.5625;26630;1551.0;7.29;263.7;364.0;76.08;96.75;210.5;338.9;0.04585;0.2902;0.4212;0.144;0.319;0.0498;0.0603;1.191;2.4075;104.45;170.53;6.653;120.2;80.38;1622;64.98;5459.0;669.4;6474.5;169.15;6.26;254.6;4565;18810;191.0;414.0;25.04;0.00703;73.3;9.94;37.21;11.34;5.174;0.799;156.46;15.45;;35.8;2248.0;774.8;2252.5;406.65;272.1;0.8312;27120;3684;1548.0;75.5;0.049385;;71.5;12.93;32.247;13.78;;119.86;6000;200.5;4901.8;5183.0;793.5;1748.4
2021-06-04;9090;2.914;0.793;315.5;4260;12.98;16.4;0.22144;4743;5.61;74.9;150100;;67.4;0.00691;0.00295;0.0127;0.6135;512.5;495.0;46.71;36.445;223.0;46.56;1646.6;292.08;310.94;454.2;16760;176.0;307.5;;10.675;12.566;0.8443;57.39;945.8;92.1;103.72;2.032;1.41;556.45;7330;248.58;15583.0;1090.4;179.0;182.5;32.38;90.9;75.0;0.5625;26400;1576.8;7.29;262.92;365.0;76.24;94.95;207.5;340.6;0.04585;0.2919;0.425;0.1466;0.3255;0.05;0.06035;1.1825;2.42;104.45;172.8;6.665;119.45;80.13;1606;64.44;5445.0;670.9;6511.0;170.5;6.2;251.8;6385;26360;189.4;409.5;25.06;0.0068;73.6;9.9;36.46;11.44;5.0215;0.797;155.5;15.41;;35.6;2247.0;792.8;2248.0;412.3;274.3;0.8338;27500;3455;1540.5;70.4;0.048615;;71.44;12.975;31.91;13.76;;120.73;6030;200.5;4923.4;5308.4;795.0;1751.6
2021-06-07;9130;2.905;0.817;315.0;4235;12.9;16.1;0.22394;4764;6.01;77.48;149500;;67.6;0.00689;0.00296;0.012834;0.643;517.2;495.5;46.63;36.485;225.0;46.6;1685.4;294.79;315.53;455.2;16740;178.8;311.5;;10.52;12.484;0.8477;57.28;960.4;92.4;103.56;2.023;1.4044;551.55;7310;245.3;15200.0;1123.0;180.4;184.6;31.75;90.5;74.9;0.599;26246;1569.0;7.225;264.0;363.5;77.02;95.5;209.0;340.9;0.04605;0.2966;0.4298;0.1516;0.328;0.05005;0.0601;1.1855;2.4495;103.8;176.01;6.701;120.65;79.3;1582;64.7;5417.0;666.6;6555.0;170.25;6.38;248.5;7200;35000;192.8;413.0;25.1;0.00658;76.9;9.96;36.7;11.78;5.0125;0.799;153.94;15.49;;35.8;2257.0;808.2;2263.5;415.05;275.67;0.8292;27080;3343;1546.0;71.55;0.048795;;71.34;12.8;32.48;13.82;;124.5;5988;199.0;4911.4;5230.0;794.0;1739.3
2021-06-08;9110;2.935;0.84;315.5;4225;12.84;15.9;0.2236;4962;5.79;75.6;151850;;67.2;0.00685;0.00296;0.01282;0.6475;515.3;496.2;46.56;36.41;226.0;46.57;1658.8;293.99;314.83;450.8;16680;178.0;312.5;;10.6;12.55;0.8434;57.695;980.0;92.4;102.9;2.033;1.3981;550.25;7320;242.88;15197.0;1120.0;181.4;188.5;31.96;91.1;74.5;0.63;26072;1583.4;7.2;261.9;363.0;77.18;95.75;208.0;343.0;0.04605;0.2964;0.43;0.151;0.329;0.05015;0.06045;1.1805;2.43;102.05;175.75;6.585;119.35;79.77;1588;64.555;5396.0;670.0;6504.5;170.05;6.47;243.1;7075;33310;194.0;411.5;25.0;0.006615;76.0;9.93;36.62;11.68;4.997;0.8;152.22;15.45;;35.55;2271.0;789.8;2260.5;406.55;275.36;0.8281;27020;3027;1540.5;70.7;0.05;;71.38;12.76;32.8;13.782;;128.59;5982;199.0;4889.6;5160.0;804.5;1712.4
2021-06-09;9150;2.914;0.828;315.0;4160;12.72;15.9;0.22338;4937;5.8;74.42;155200;;67.4;0.00688;0.00294;0.012814;0.647;523.8;499.1;46.33;36.32;226.5;46.37;1655.0;293.99;314.78;450.2;16600;175.2;315.5;;10.52;12.52;0.8378;57.55;992.4;92.3;102.97;2.021;1.4017;548.25;7320;239.0;15099.0;1107.8;184.6;190.0;31.88;90.2;70.0;0.647;26502;1619.8;7.1;262.22;363.0;76.88;96.5;208.5;342.5;0.0459;0.2949;0.4368;0.1508;0.3205;0.05045;0.0603;1.189;2.423;101.0;176.15;6.553;117.2;79.54;1550;65.75;5384.5;675.9;6587.0;170.5;6.7;245.5;6650;30020;201.0;410.0;24.96;0.00696;75.0;9.92;35.96;11.74;4.9905;0.806;152.5;15.32;;35.7;2268.5;780.6;2283.0;409.0;275.65;0.83;27140;2848;1542.0;70.54;0.051165;;73.72;12.655;32.404;13.692;;129.5;5960;198.5;4973.0;5300.0;809.0;1697.7
2021-06-10;9170;2.931;0.8404;314.5;4160;12.66;15.84;0.22248;4947;5.7;73.34;166800;;69.0;0.00692;0.00297;0.01272;0.64;519.4;500.7;45.955;36.225;225.0;45.9;1691.0;293.85;314.62;456.2;16660;173.8;318.5;;10.52;12.546;0.8341;57.155;973.8;92.3;102.69;2.019;1.3877;539.6;7360;241.8;15025.0;1081.4;185.0;193.4;31.38;90.4;70.0;0.6305;26192;1568.4;7.06;264.62;362.0;76.78;96.2;207.5;343.2;0.04635;0.2943;0.395;0.1506;0.3225;0.05015;0.0612;1.1845;2.45;98.8;175.54;6.525;115.45;79.0;1528;67.5;5379.5;675.0;6570.0;170.4;6.56;245.6;6860;33010;197.6;410.0;25.04;0.0071;74.7;9.89;35.8;11.52;5.0095;0.803;151.94;15.26;;35.5;2270.5;777.0;2280.5;410.25;276.1;0.83;27460;2945;1543.0;69.97;0.05026;;73.34;12.29;32.281;13.756;;134.47;5948;198.5;5005.8;5329.0;807.0;1709.7
2021-06-11;9250;2.968;0.851;315.5;4170;12.66;16.0;0.2228;5014;5.655;73.1;161300;;69.2;0.00686;0.00296;0.01277;0.641;523.4;500.1;45.99;36.38;223.5;45.93;1733.8;292.22;313.0;454.0;16720;173.4;319.5;;10.585;12.536;0.8386;56.65;992.0;92.8;102.79;2.02;1.3907;535.45;7370;247.3;14940.0;1101.0;188.8;198.3;31.25;88.9;70.0;0.627;26178;1550.6;7.1;271.9;363.5;76.24;96.0;206.5;342.4;0.0464;0.2942;0.3966;0.1562;0.32;0.05035;0.0618;1.1885;2.4535;96.75;174.96;6.559;118.8;80.0;1500;68.02;5405.0;663.8;6518.5;169.7;6.77;247.3;6955;32870;196.2;412.0;24.88;0.00695;75.6;9.92;36.13;11.58;5.043;0.817;151.5;15.43;;35.75;2271.0;772.4;2318.0;410.0;277.05;0.828;27480;2875;1534.0;69.59;0.050405;;73.58;12.44;32.303;13.9;;135.26;5966;198.5;5056.8;5723.0;803.0;1701.6
2021-06-14;9160;2.977;0.8302;314.0;4100;12.58;15.7;0.22462;5103;5.73;73.3;167550;;69.6;0.00695;0.00295;0.01275;0.639;535.9;508.1;46.635;37.27;222.0;46.49;1721.2;292.48;314.12;456.6;16980;172.6;322.5;;10.585;12.602;0.8422;56.915;1023.0;92.75;103.25;2.018;1.404;537.6;7300;246.5;14786.0;1110.4;183.8;201.8;32.19;88.6;69.7;0.623;26314;1575.2;7.11;272.02;364.0;76.78;96.7;206.0;344.45;0.04635;0.2659;0.3924;0.1524;0.3215;0.05;0.0617;1.1875;2.456;97.1;175.01;6.596;117.25;79.35;1500;67.6;5449.0;668.6;6515.0;170.85;6.7;246.0;7095;34010;193.4;411.0;24.84;0.00698;77.0;9.96;36.25;11.58;5.0195;0.818;151.1;15.47;;35.45;2267.5;764.8;2306.5;415.0;279.5;0.8302;27760;2888;1535.5;69.63;0.049935;;72.28;12.395;32.666;13.804;;139.56;5970;199.0;5090.0;5732.2;800.0;1679.2
2021-06-15;9070;2.965;0.821;314.0;4070;12.42;15.74;0.22244;4940;5.615;73.86;168450;;69.2;0.00692;0.00295;0.01273;0.631;537.1;513.0;46.71;38.37;226.0;46.5;1695.0;291.32;312.51;459.2;16800;172.0;315.0;;10.485;12.58;0.8504;56.505;1008.0;92.3;102.75;2.018;1.4006;536.05;7360;241.5;14825.0;1098.4;185.8;218.3;32.45;91.2;69.9;0.597;26054;1561.6;7.075;266.66;362.5;77.02;99.15;206.0;344.7;0.04645;0.2628;0.3926;0.157;0.3205;0.05;0.06225;1.1845;2.443;95.95;176.06;6.519;117.0;78.2;1496;67.0;5457.5;672.4;6504.5;170.5;6.65;245.3;7000;32990;190.0;408.5;24.74;0.00691;75.4;9.92;36.2;11.5;5.0035;0.805;149.2;15.45;;35.7;2265.0;761.6;2299.0;416.1;272.72;0.8295;27000;2830;1532.5;69.3;0.049165;;71.06;12.36;32.428;13.712;;137.69;5958;198.0;4925.0;5532.2;799.0;1671.4
2021-06-16;9040;2.951;0.815;314.0;4035;12.42;15.56;0.2224;5015;5.655;73.22;171050;;69.4;0.00688;0.00295;0.012762;0.615;540.6;515.4;46.64;38.055;232.0;46.64;1661.4;291.0;311.61;454.2;16860;171.2;319.5;;10.5;12.512;0.844;56.15;1016.0;92.3;102.6;2.021;1.3902;541.25;7380;239.64;14650.5;1083.4;189.8;210.0;32.34;89.9;69.7;0.602;25664;1575.4;6.995;262.98;362.5;76.84;98.5;207.0;344.95;0.04655;0.2605;0.3902;0.1572;0.318;0.04925;0.0622;1.175;2.4305;97.9;175.56;6.525;116.1;78.18;1478;64.505;5486.0;651.7;6591.5;170.45;6.69;243.5;7015;33050;187.2;410.5;25.04;0.006745;74.6;9.94;35.7;11.66;4.983;0.821;149.26;17.45;;35.15;2267.0;760.4;2332.5;424.0;271.8;0.829;27080;2846;1538.0;68.53;0.04838;;70.16;12.25;31.871;13.768;;138.72;5960;199.0;4962.8;5458.2;797.0;1649.6
